job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary_in_usd,company_location,company_size,job_category,log_salary
Data Engineer,Senior-level,Full-time,On-site,2023,United States,204000,United States,Medium,Data Engineering,12.225875272826354
Data Engineer,Senior-level,Full-time,On-site,2023,United States,163200,United States,Medium,Data Engineering,12.002731721512143
Data Architect,Senior-level,Full-time,Remote,2023,United States,168000,United States,Medium,Other,12.031719258385396
Data Architect,Senior-level,Full-time,Remote,2023,United States,143000,United States,Medium,Other,11.870599909242044
Data Scientist,Senior-level,Full-time,On-site,2023,United States,142352,United States,Medium,Data Science,11.86605814248455
Data Scientist,Senior-level,Full-time,On-site,2023,United States,95325,United States,Medium,Data Science,11.465047384725764
Data Analyst,Senior-level,Full-time,Remote,2023,United States,105000,United States,Medium,Data Analysis,11.56171562913966
Data Analyst,Senior-level,Full-time,Remote,2023,United States,100000,United States,Medium,Data Analysis,11.512925464970229
Data Integration Engineer,Senior-level,Full-time,On-site,2023,United States,150000,United States,Medium,Other,11.918390573078392
Data Integration Engineer,Senior-level,Full-time,On-site,2023,United States,125000,United States,Medium,Other,11.736069016284437
Research Analyst,Entry-level,Full-time,On-site,2023,United States,131000,United States,Large,Data Analysis,11.782952602183288
Research Analyst,Entry-level,Full-time,On-site,2023,United States,54400,United States,Large,Data Analysis,10.904119432844034
Data Management Analyst,Entry-level,Full-time,On-site,2023,United States,120000,United States,Medium,Data Analysis,11.695247021764184
Data Management Analyst,Entry-level,Full-time,On-site,2023,United States,50000,United States,Medium,Data Analysis,10.819778284410283
Data Engineer,Senior-level,Full-time,On-site,2023,United States,170000,United States,Medium,Data Engineering,12.043553716032399
Data Engineer,Senior-level,Full-time,On-site,2023,United States,120000,United States,Medium,Data Engineering,11.695247021764184
Data Scientist,Senior-level,Full-time,On-site,2023,United States,359170,United States,Medium,Data Science,12.791551092991323
Data Scientist,Senior-level,Full-time,On-site,2023,United States,295490,United States,Medium,Data Science,12.596390274308126
Data Analyst,Entry-level,Full-time,Remote,2023,United States,102000,United States,Medium,Data Analysis,11.532728092266408
Data Analyst,Entry-level,Full-time,Remote,2023,United States,92000,United States,Medium,Data Analysis,11.429543856031177
Business Intelligence Analyst,Entry-level,Full-time,On-site,2023,United States,132567,United States,Medium,Data Analysis,11.794843456982646
Business Intelligence Analyst,Entry-level,Full-time,On-site,2023,United States,96412,United States,Medium,Data Analysis,11.47638595417928
Data Engineer,Senior-level,Full-time,On-site,2023,United States,230000,United States,Medium,Data Engineering,12.345834587905333
Data Engineer,Mid-level,Full-time,Remote,2023,United States,110000,United States,Medium,Data Engineering,11.608235644774552
Data Engineer,Mid-level,Full-time,Remote,2023,United States,90000,United States,Medium,Data Engineering,11.407564949312402
Data Scientist,Senior-level,Full-time,Remote,2023,United States,172800,United States,Medium,Data Science,12.059890135352092
Data Scientist,Senior-level,Full-time,Remote,2023,United States,110000,United States,Medium,Data Science,11.608235644774552
Research Scientist,Senior-level,Full-time,On-site,2023,United States,135842,United States,Medium,Other,11.819247724640558
Research Scientist,Senior-level,Full-time,On-site,2023,United States,98794,United States,Medium,Other,11.500792153146955
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,331640,United States,Medium,Machine Learning,12.711805322230155
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,267720,United States,Medium,Machine Learning,12.49769693721458
Research Engineer,Senior-level,Full-time,On-site,2023,United States,266450,United States,Medium,Other,12.492941887724928
Research Engineer,Senior-level,Full-time,On-site,2023,United States,177700,United States,Medium,Other,12.087852014142742
Research Engineer,Entry-level,Full-time,On-site,2023,United States,350000,United States,Medium,Other,12.765688433465597
Research Engineer,Entry-level,Full-time,On-site,2023,United States,250000,United States,Medium,Other,12.429216196844383
ML Engineer,Mid-level,Full-time,On-site,2023,United States,155000,United States,Medium,Machine Learning,11.951180395901384
ML Engineer,Mid-level,Full-time,On-site,2023,United States,125000,United States,Medium,Machine Learning,11.736069016284437
Research Scientist,Senior-level,Full-time,On-site,2023,United States,278700,United States,Medium,Other,12.53789121347004
Research Scientist,Senior-level,Full-time,On-site,2023,United States,159300,United States,Medium,Other,11.97854449589814
AI Engineer,Mid-level,Full-time,On-site,2023,United States,171000,United States,Medium,Other,12.049418835484797
AI Engineer,Mid-level,Full-time,On-site,2023,United States,151000,United States,Medium,Other,11.925035115797062
BI Developer,Mid-level,Full-time,Remote,2023,United States,100000,United States,Medium,Other,11.512925464970229
BI Developer,Mid-level,Full-time,Remote,2023,United States,80000,United States,Medium,Other,11.289781913656018
Data Engineer,Senior-level,Full-time,Remote,2023,United States,174990,United States,Medium,Data Engineering,12.072484108415793
Data Engineer,Senior-level,Full-time,Remote,2023,United States,132624,United States,Medium,Data Engineering,11.795273335831308
Data Visualization Specialist,Mid-level,Full-time,On-site,2023,United States,166000,United States,Medium,Other,12.01974306733868
Data Visualization Specialist,Mid-level,Full-time,On-site,2023,United States,73100,United States,Medium,Other,11.199583645737869
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,212000,United States,Medium,Machine Learning,12.26434155365415
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,93300,United States,Medium,Machine Learning,11.443575386835436
Data Architect,Senior-level,Full-time,On-site,2023,United States,210100,United States,Medium,Other,12.255338886833092
Data Architect,Senior-level,Full-time,On-site,2023,United States,95500,United States,Medium,Other,11.466881526468821
Data Engineer,Senior-level,Full-time,On-site,2023,United States,184600,United States,Medium,Data Engineering,12.125946601050888
Data Engineer,Senior-level,Full-time,On-site,2023,United States,99400,United States,Medium,Data Engineering,11.506907392644665
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,United States,205000,United States,Medium,Other,12.230765258120545
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,United States,155400,United States,Medium,Other,11.953757716915684
Data Scientist,Mid-level,Full-time,On-site,2023,United States,169000,United States,Medium,Data Science,12.037653993905211
Data Scientist,Mid-level,Full-time,On-site,2023,United States,105500,United States,Medium,Data Science,11.566466231898259
Data Analyst,Mid-level,Full-time,On-site,2023,United States,90500,United States,Medium,Data Analysis,11.413105129688017
Data Analyst,Mid-level,Full-time,On-site,2023,United States,42400,United States,Medium,Data Analysis,10.654903641220049
Data Scientist,Senior-level,Full-time,Remote,2023,United States,234000,United States,Medium,Data Science,12.363076394339839
Data Scientist,Senior-level,Full-time,Remote,2023,United States,146000,United States,Medium,Data Science,11.891361900690473
Research Engineer,Mid-level,Full-time,On-site,2023,United States,128167,United States,Medium,Other,11.761089380036578
Research Engineer,Mid-level,Full-time,On-site,2023,United States,85445,United States,Medium,Other,11.355628173081008
Data Scientist,Senior-level,Full-time,On-site,2023,United States,93400,United States,Medium,Data Science,11.444646624216935
BI Analyst,Mid-level,Full-time,On-site,2023,United States,172300,United States,Medium,Data Analysis,12.056992422516021
BI Analyst,Mid-level,Full-time,On-site,2023,United States,86100,United States,Medium,Data Analysis,11.363264690415821
Data Engineer,Mid-level,Full-time,Remote,2023,United States,138000,United States,Medium,Data Engineering,11.835008964139341
Data Engineer,Mid-level,Full-time,Remote,2023,United States,86000,United States,Medium,Data Engineering,11.362102575235644
Research Analyst,Entry-level,Full-time,On-site,2023,United States,179000,United States,Medium,Data Analysis,12.095141084822892
Research Analyst,Entry-level,Full-time,On-site,2023,United States,112000,United States,Medium,Data Analysis,11.626254150277232
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,700000,United States,Medium,Other,13.458835614025542
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,150000,United States,Medium,Other,11.918390573078392
Data Scientist,Senior-level,Full-time,Remote,2023,United States,179000,United States,Medium,Data Science,12.095141084822892
Data Scientist,Senior-level,Full-time,Remote,2023,United States,112000,United States,Medium,Data Science,11.626254150277232
Data Analyst,Senior-level,Full-time,On-site,2023,United States,122000,United States,Medium,Data Analysis,11.711776323715394
Data Analyst,Senior-level,Full-time,On-site,2023,United States,94000,United States,Medium,Data Analysis,11.451050061252142
Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,122000,United States,Medium,Other,11.711776323715394
Data Science Consultant,Senior-level,Full-time,On-site,2023,United States,94000,United States,Medium,Other,11.451050061252142
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,United States,225000,United States,Medium,Other,12.323855681186558
Business Intelligence Engineer,Senior-level,Full-time,On-site,2023,United States,180000,United States,Medium,Other,12.100712129872347
Data Engineer,Senior-level,Full-time,Remote,2023,United States,165000,United States,Medium,Data Engineering,12.013700752882718
Data Engineer,Senior-level,Full-time,Remote,2023,United States,122445,United States,Medium,Data Engineering,11.715417228553566
ML Engineer,Senior-level,Full-time,On-site,2023,United States,275000,United States,Medium,Machine Learning,12.524526376648708
ML Engineer,Senior-level,Full-time,On-site,2023,United States,187000,United States,Medium,Machine Learning,12.138863895836725
Research Scientist,Mid-level,Full-time,On-site,2023,United States,212800,United States,Large,Other,12.268108036449627
Research Scientist,Mid-level,Full-time,On-site,2023,United States,124100,United States,Large,Other,11.728842971192698
Data Scientist,Entry-level,Full-time,On-site,2023,United States,130000,United States,Medium,Data Science,11.77528972943772
Data Scientist,Entry-level,Full-time,On-site,2023,United States,80000,United States,Medium,Data Science,11.289781913656018
Data Scientist,Senior-level,Full-time,Remote,2023,United States,160000,United States,Medium,Data Science,11.982929094215963
Data Scientist,Senior-level,Full-time,Remote,2023,United States,130000,United States,Medium,Data Science,11.77528972943772
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,240810,United States,Medium,Machine Learning,12.391763519793733
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,126800,United States,Medium,Machine Learning,11.750366320985263
Data Science Engineer,Senior-level,Full-time,Remote,2023,United States,145000,United States,Medium,Other,11.884489021402711
